0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778
0.045097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.045097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.045097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.041814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814,0.026814,0.030097,0.030097,0.026814,0.026814,0.026814,0.026814,0.026814
0.062333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.062333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.062333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.055867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867,0.025867,0.032333,0.032333,0.025867,0.025867,0.025867,0.025867,0.025867
0.079486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.079486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.079486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.069936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936,0.024936,0.034486,0.034486,0.024936,0.024936,0.024936,0.024936,0.024936
0.096556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.096556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.096556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.084022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022,0.024022,0.036556,0.036556,0.024022,0.024022,0.024022,0.024022,0.024022
0.11354,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.11354,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.11354,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.098125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125,0.023125,0.038542,0.038542,0.023125,0.023125,0.023125,0.023125,0.023125
0.13044,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.13044,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.13044,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.11224,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244,0.022244,0.040444,0.040444,0.022244,0.022244,0.022244,0.022244,0.022244
0.14726,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.14726,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.14726,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.12638,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381,0.021381,0.042264,0.042264,0.021381,0.021381,0.021381,0.021381,0.021381
0.164,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.164,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.164,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.14053,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.020533,0.020533,0.020533,0.020533,0.020533,0.020533,0.044,0.044,0.020533,0.020533,0.020533,0.020533,0.020533
0.18065,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.18065,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.18065,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.1547,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703,0.019703,0.045653,0.045653,0.019703,0.019703,0.019703,0.019703,0.019703
