0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06125,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06125,0.06125,0.06125,0.06125,0.06625,0.06625,0.06125,0.06125,0.06125
0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06
0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.05875,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.05875,0.05875,0.05875,0.05875,0.07375,0.07375,0.05875,0.05875,0.05875
0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0575,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0575,0.0575,0.0575,0.0575,0.0775,0.0775,0.0575,0.0575,0.0575
0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.05625,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.05625,0.05625,0.05625,0.05625,0.08125,0.08125,0.05625,0.05625,0.05625
0.085,0.055,0.055,0.055,0.055,0.085,0.055,0.055,0.055,0.055,0.085,0.055,0.055,0.055,0.055,0.085,0.085,0.055,0.055,0.055,0.055,0.085,0.055,0.055,0.055,0.055,0.085,0.055,0.055,0.055,0.055,0.085,0.085,0.055,0.055,0.055,0.055,0.085,0.055,0.055,0.055,0.055,0.085,0.055,0.055,0.055,0.055,0.085,0.055,0.085,0.055,0.055,0.055,0.055,0.085,0.055,0.055,0.055,0.055,0.085,0.085,0.055,0.055,0.055
0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.05375,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.05375,0.05375,0.05375,0.05375,0.08875,0.08875,0.05375,0.05375,0.05375
0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0525,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0525,0.0525,0.0525,0.0525,0.0925,0.0925,0.0525,0.0525,0.0525
0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.05125,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.05125,0.05125,0.05125,0.05125,0.09625,0.09625,0.05125,0.05125,0.05125
