0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.26617,0.24132,0.24132,0.25117,0.26617,0.24132,0.24132,0.25117,0.26617,0.24132,0.24132,0.25117,0.25633,0.25117,0.25117,0.24132
0.2822,0.2328,0.2328,0.2522,0.2822,0.2328,0.2328,0.2522,0.2822,0.2328,0.2328,0.2522,0.2628,0.2522,0.2522,0.2328
0.29807,0.22442,0.22442,0.25307,0.29807,0.22442,0.22442,0.25307,0.29807,0.22442,0.22442,0.25307,0.26942,0.25307,0.25307,0.22442
0.3138,0.2162,0.2162,0.2538,0.3138,0.2162,0.2162,0.2538,0.3138,0.2162,0.2162,0.2538,0.2762,0.2538,0.2538,0.2162
0.32937,0.20813,0.20813,0.25438,0.32937,0.20813,0.20813,0.25438,0.32937,0.20813,0.20813,0.25438,0.28312,0.25438,0.25438,0.20813
0.3448,0.2002,0.2002,0.2548,0.3448,0.2002,0.2002,0.2548,0.3448,0.2002,0.2002,0.2548,0.2902,0.2548,0.2548,0.2002
0.36008,0.19243,0.19243,0.25508,0.36008,0.19243,0.19243,0.25508,0.36008,0.19243,0.19243,0.25508,0.29743,0.25508,0.25508,0.19243
0.3752,0.1848,0.1848,0.2552,0.3752,0.1848,0.1848,0.2552,0.3752,0.1848,0.1848,0.2552,0.3048,0.2552,0.2552,0.1848
0.39018,0.17733,0.17733,0.25518,0.39018,0.17733,0.17733,0.25518,0.39018,0.17733,0.17733,0.25518,0.31233,0.25518,0.25518,0.17733
0.405,0.17,0.17,0.255,0.405,0.17,0.17,0.255,0.405,0.17,0.17,0.255,0.32,0.255,0.255,0.17
0.41967,0.16282,0.16282,0.25467,0.41967,0.16282,0.16282,0.25467,0.41967,0.16282,0.16282,0.25467,0.32782,0.25467,0.25467,0.16282
0.4342,0.1558,0.1558,0.2542,0.4342,0.1558,0.1558,0.2542,0.4342,0.1558,0.1558,0.2542,0.3358,0.2542,0.2542,0.1558
0.44858,0.14892,0.14892,0.25357,0.44858,0.14892,0.14892,0.25357,0.44858,0.14892,0.14892,0.25357,0.34392,0.25357,0.25357,0.14892
0.4628,0.1422,0.1422,0.2528,0.4628,0.1422,0.1422,0.2528,0.4628,0.1422,0.1422,0.2528,0.3522,0.2528,0.2528,0.1422
0.47687,0.13562,0.13562,0.25187,0.47687,0.13562,0.13562,0.25187,0.47687,0.13562,0.13562,0.25187,0.36062,0.25187,0.25187,0.13562
0.4908,0.1292,0.1292,0.2508,0.4908,0.1292,0.1292,0.2508,0.4908,0.1292,0.1292,0.2508,0.3692,0.2508,0.2508,0.1292
0.50457,0.12292,0.12292,0.24957,0.50457,0.12292,0.12292,0.24957,0.50457,0.12292,0.12292,0.24957,0.37792,0.24957,0.24957,0.12292
0.5182,0.1168,0.1168,0.2482,0.5182,0.1168,0.1168,0.2482,0.5182,0.1168,0.1168,0.2482,0.3868,0.2482,0.2482,0.1168
0.53168,0.11082,0.11082,0.24667,0.53168,0.11082,0.11082,0.24667,0.53168,0.11082,0.11082,0.24667,0.39583,0.24667,0.24667,0.11082
0.545,0.105,0.105,0.245,0.545,0.105,0.105,0.245,0.545,0.105,0.105,0.245,0.405,0.245,0.245,0.105
0.55817,0.099325,0.099325,0.24318,0.55817,0.099325,0.099325,0.24318,0.55817,0.099325,0.099325,0.24318,0.41433,0.24318,0.24318,0.099325
0.5712,0.0938,0.0938,0.2412,0.5712,0.0938,0.0938,0.2412,0.5712,0.0938,0.0938,0.2412,0.4238,0.2412,0.2412,0.0938
0.58408,0.088425,0.088425,0.23908,0.58408,0.088425,0.088425,0.23908,0.58408,0.088425,0.088425,0.23908,0.43343,0.23908,0.23908,0.088425
0.5968,0.0832,0.0832,0.2368,0.5968,0.0832,0.0832,0.2368,0.5968,0.0832,0.0832,0.2368,0.4432,0.2368,0.2368,0.0832
0.60938,0.078125,0.078125,0.23438,0.60938,0.078125,0.078125,0.23438,0.60938,0.078125,0.078125,0.23438,0.45312,0.23438,0.23438,0.078125
