0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778,0.027778
0.049944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.049944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.049944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.046678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678,0.026678,0.029944,0.029944,0.026678,0.026678,0.026678,0.026678,0.026678
0.072,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.072,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.072,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0656,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.0256,0.0256,0.0256,0.0256,0.0256,0.0256,0.032,0.032,0.0256,0.0256,0.0256,0.0256,0.0256
0.093944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.093944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.093944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.084544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544,0.024544,0.033944,0.033944,0.024544,0.024544,0.024544,0.024544,0.024544
0.11578,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.11578,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.11578,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.10351,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511,0.023511,0.035778,0.035778,0.023511,0.023511,0.023511,0.023511,0.023511
0.1375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.1375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.1375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.1225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0375,0.0225,0.0225,0.0225,0.0225,0.0225
0.15911,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.15911,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.15911,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.14151,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511,0.021511,0.039111,0.039111,0.021511,0.021511,0.021511,0.021511,0.021511
0.18061,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.18061,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.18061,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.16054,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544,0.020544,0.040611,0.040611,0.020544,0.020544,0.020544,0.020544,0.020544
0.202,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.202,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.202,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.1796,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.042,0.042,0.0196,0.0196,0.0196,0.0196,0.0196
0.22328,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.22328,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.22328,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.19868,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678,0.018678,0.043278,0.043278,0.018678,0.018678,0.018678,0.018678,0.018678
