0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.26245,0.24255,0.24255,0.25245,0.26245,0.24255,0.24255,0.25245,0.26245,0.24255,0.24255,0.25245,0.25255,0.25245,0.25245,0.24255
0.2748,0.2352,0.2352,0.2548,0.2748,0.2352,0.2352,0.2548,0.2748,0.2352,0.2352,0.2548,0.2552,0.2548,0.2548,0.2352
0.28705,0.22795,0.22795,0.25705,0.28705,0.22795,0.22795,0.25705,0.28705,0.22795,0.22795,0.25705,0.25795,0.25705,0.25705,0.22795
0.2992,0.2208,0.2208,0.2592,0.2992,0.2208,0.2208,0.2592,0.2992,0.2208,0.2208,0.2592,0.2608,0.2592,0.2592,0.2208
0.31125,0.21375,0.21375,0.26125,0.31125,0.21375,0.21375,0.26125,0.31125,0.21375,0.21375,0.26125,0.26375,0.26125,0.26125,0.21375
0.3232,0.2068,0.2068,0.2632,0.3232,0.2068,0.2068,0.2632,0.3232,0.2068,0.2068,0.2632,0.2668,0.2632,0.2632,0.2068
0.33505,0.19995,0.19995,0.26505,0.33505,0.19995,0.19995,0.26505,0.33505,0.19995,0.19995,0.26505,0.26995,0.26505,0.26505,0.19995
0.3468,0.1932,0.1932,0.2668,0.3468,0.1932,0.1932,0.2668,0.3468,0.1932,0.1932,0.2668,0.2732,0.2668,0.2668,0.1932
0.35845,0.18655,0.18655,0.26845,0.35845,0.18655,0.18655,0.26845,0.35845,0.18655,0.18655,0.26845,0.27655,0.26845,0.26845,0.18655
0.37,0.18,0.18,0.27,0.37,0.18,0.18,0.27,0.37,0.18,0.18,0.27,0.28,0.27,0.27,0.18
0.38145,0.17355,0.17355,0.27145,0.38145,0.17355,0.17355,0.27145,0.38145,0.17355,0.17355,0.27145,0.28355,0.27145,0.27145,0.17355
0.3928,0.1672,0.1672,0.2728,0.3928,0.1672,0.1672,0.2728,0.3928,0.1672,0.1672,0.2728,0.2872,0.2728,0.2728,0.1672
0.40405,0.16095,0.16095,0.27405,0.40405,0.16095,0.16095,0.27405,0.40405,0.16095,0.16095,0.27405,0.29095,0.27405,0.27405,0.16095
0.4152,0.1548,0.1548,0.2752,0.4152,0.1548,0.1548,0.2752,0.4152,0.1548,0.1548,0.2752,0.2948,0.2752,0.2752,0.1548
0.42625,0.14875,0.14875,0.27625,0.42625,0.14875,0.14875,0.27625,0.42625,0.14875,0.14875,0.27625,0.29875,0.27625,0.27625,0.14875
0.4372,0.1428,0.1428,0.2772,0.4372,0.1428,0.1428,0.2772,0.4372,0.1428,0.1428,0.2772,0.3028,0.2772,0.2772,0.1428
0.44805,0.13695,0.13695,0.27805,0.44805,0.13695,0.13695,0.27805,0.44805,0.13695,0.13695,0.27805,0.30695,0.27805,0.27805,0.13695
0.4588,0.1312,0.1312,0.2788,0.4588,0.1312,0.1312,0.2788,0.4588,0.1312,0.1312,0.2788,0.3112,0.2788,0.2788,0.1312
0.46945,0.12555,0.12555,0.27945,0.46945,0.12555,0.12555,0.27945,0.46945,0.12555,0.12555,0.27945,0.31555,0.27945,0.27945,0.12555
0.48,0.12,0.12,0.28,0.48,0.12,0.12,0.28,0.48,0.12,0.12,0.28,0.32,0.28,0.28,0.12
0.49045,0.11455,0.11455,0.28045,0.49045,0.11455,0.11455,0.28045,0.49045,0.11455,0.11455,0.28045,0.32455,0.28045,0.28045,0.11455
0.5008,0.1092,0.1092,0.2808,0.5008,0.1092,0.1092,0.2808,0.5008,0.1092,0.1092,0.2808,0.3292,0.2808,0.2808,0.1092
0.51105,0.10395,0.10395,0.28105,0.51105,0.10395,0.10395,0.28105,0.51105,0.10395,0.10395,0.28105,0.33395,0.28105,0.28105,0.10395
0.5212,0.0988,0.0988,0.2812,0.5212,0.0988,0.0988,0.2812,0.5212,0.0988,0.0988,0.2812,0.3388,0.2812,0.2812,0.0988
0.53125,0.09375,0.09375,0.28125,0.53125,0.09375,0.09375,0.28125,0.53125,0.09375,0.09375,0.28125,0.34375,0.28125,0.28125,0.09375
0.5288,0.0912,0.0912,0.2888,0.5288,0.0912,0.0912,0.2888,0.5288,0.0912,0.0912,0.2888,0.3312,0.2888,0.2888,0.0912
0.52645,0.08855,0.08855,0.29645,0.52645,0.08855,0.08855,0.29645,0.52645,0.08855,0.08855,0.29645,0.31855,0.29645,0.29645,0.08855
0.5242,0.0858,0.0858,0.3042,0.5242,0.0858,0.0858,0.3042,0.5242,0.0858,0.0858,0.3042,0.3058,0.3042,0.3042,0.0858
0.52205,0.08295,0.08295,0.31205,0.52205,0.08295,0.08295,0.31205,0.52205,0.08295,0.08295,0.31205,0.29295,0.31205,0.31205,0.08295
0.52,0.08,0.08,0.32,0.52,0.08,0.08,0.32,0.52,0.08,0.08,0.32,0.28,0.32,0.32,0.08
0.51805,0.07695,0.07695,0.32805,0.51805,0.07695,0.07695,0.32805,0.51805,0.07695,0.07695,0.32805,0.26695,0.32805,0.32805,0.07695
0.5162,0.0738,0.0738,0.3362,0.5162,0.0738,0.0738,0.3362,0.5162,0.0738,0.0738,0.3362,0.2538,0.3362,0.3362,0.0738
0.51445,0.07055,0.07055,0.34445,0.51445,0.07055,0.07055,0.34445,0.51445,0.07055,0.07055,0.34445,0.24055,0.34445,0.34445,0.07055
0.5128,0.0672,0.0672,0.3528,0.5128,0.0672,0.0672,0.3528,0.5128,0.0672,0.0672,0.3528,0.2272,0.3528,0.3528,0.0672
0.51125,0.06375,0.06375,0.36125,0.51125,0.06375,0.06375,0.36125,0.51125,0.06375,0.06375,0.36125,0.21375,0.36125,0.36125,0.06375
0.5098,0.0602,0.0602,0.3698,0.5098,0.0602,0.0602,0.3698,0.5098,0.0602,0.0602,0.3698,0.2002,0.3698,0.3698,0.0602
0.50845,0.05655,0.05655,0.37845,0.50845,0.05655,0.05655,0.37845,0.50845,0.05655,0.05655,0.37845,0.18655,0.37845,0.37845,0.05655
0.5072,0.0528,0.0528,0.3872,0.5072,0.0528,0.0528,0.3872,0.5072,0.0528,0.0528,0.3872,0.1728,0.3872,0.3872,0.0528
0.50605,0.04895,0.04895,0.39605,0.50605,0.04895,0.04895,0.39605,0.50605,0.04895,0.04895,0.39605,0.15895,0.39605,0.39605,0.04895
0.505,0.045,0.045,0.405,0.505,0.045,0.045,0.405,0.505,0.045,0.045,0.405,0.145,0.405,0.405,0.045
0.50405,0.04095,0.04095,0.41405,0.50405,0.04095,0.04095,0.41405,0.50405,0.04095,0.04095,0.41405,0.13095,0.41405,0.41405,0.04095
0.5032,0.0368,0.0368,0.4232,0.5032,0.0368,0.0368,0.4232,0.5032,0.0368,0.0368,0.4232,0.1168,0.4232,0.4232,0.0368
0.50245,0.03255,0.03255,0.43245,0.50245,0.03255,0.03255,0.43245,0.50245,0.03255,0.03255,0.43245,0.10255,0.43245,0.43245,0.03255
