0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111
0.1244,0.1078,0.1078,0.1078,0.1144,0.1078,0.1078,0.1078,0.1144,0.1244,0.1078,0.1078,0.1078,0.1144,0.1078,0.1078,0.1078,0.1144,0.1244,0.1078,0.1078,0.1078,0.1144,0.1078,0.1078,0.1078,0.1144,0.1178,0.1144,0.1078,0.1078,0.1078,0.1144,0.1144,0.1078,0.1078
0.1376,0.10453,0.10453,0.10453,0.1176,0.10453,0.10453,0.10453,0.1176,0.1376,0.10453,0.10453,0.10453,0.1176,0.10453,0.10453,0.10453,0.1176,0.1376,0.10453,0.10453,0.10453,0.1176,0.10453,0.10453,0.10453,0.1176,0.12453,0.1176,0.10453,0.10453,0.10453,0.1176,0.1176,0.10453,0.10453
0.15071,0.10131,0.10131,0.10131,0.12071,0.10131,0.10131,0.10131,0.12071,0.15071,0.10131,0.10131,0.10131,0.12071,0.10131,0.10131,0.10131,0.12071,0.15071,0.10131,0.10131,0.10131,0.12071,0.10131,0.10131,0.10131,0.12071,0.13131,0.12071,0.10131,0.10131,0.10131,0.12071,0.12071,0.10131,0.10131
0.16373,0.098133,0.098133,0.098133,0.12373,0.098133,0.098133,0.098133,0.12373,0.16373,0.098133,0.098133,0.098133,0.12373,0.098133,0.098133,0.098133,0.12373,0.16373,0.098133,0.098133,0.098133,0.12373,0.098133,0.098133,0.098133,0.12373,0.13813,0.12373,0.098133,0.098133,0.098133,0.12373,0.12373,0.098133,0.098133
0.17667,0.095,0.095,0.095,0.12667,0.095,0.095,0.095,0.12667,0.17667,0.095,0.095,0.095,0.12667,0.095,0.095,0.095,0.12667,0.17667,0.095,0.095,0.095,0.12667,0.095,0.095,0.095,0.12667,0.145,0.12667,0.095,0.095,0.095,0.12667,0.12667,0.095,0.095
0.18951,0.091911,0.091911,0.091911,0.12951,0.091911,0.091911,0.091911,0.12951,0.18951,0.091911,0.091911,0.091911,0.12951,0.091911,0.091911,0.091911,0.12951,0.18951,0.091911,0.091911,0.091911,0.12951,0.091911,0.091911,0.091911,0.12951,0.15191,0.12951,0.091911,0.091911,0.091911,0.12951,0.12951,0.091911,0.091911
0.20227,0.088867,0.088867,0.088867,0.13227,0.088867,0.088867,0.088867,0.13227,0.20227,0.088867,0.088867,0.088867,0.13227,0.088867,0.088867,0.088867,0.13227,0.20227,0.088867,0.088867,0.088867,0.13227,0.088867,0.088867,0.088867,0.13227,0.15887,0.13227,0.088867,0.088867,0.088867,0.13227,0.13227,0.088867,0.088867
0.21493,0.085867,0.085867,0.085867,0.13493,0.085867,0.085867,0.085867,0.13493,0.21493,0.085867,0.085867,0.085867,0.13493,0.085867,0.085867,0.085867,0.13493,0.21493,0.085867,0.085867,0.085867,0.13493,0.085867,0.085867,0.085867,0.13493,0.16587,0.13493,0.085867,0.085867,0.085867,0.13493,0.13493,0.085867,0.085867
0.22751,0.082911,0.082911,0.082911,0.13751,0.082911,0.082911,0.082911,0.13751,0.22751,0.082911,0.082911,0.082911,0.13751,0.082911,0.082911,0.082911,0.13751,0.22751,0.082911,0.082911,0.082911,0.13751,0.082911,0.082911,0.082911,0.13751,0.17291,0.13751,0.082911,0.082911,0.082911,0.13751,0.13751,0.082911,0.082911
0.24,0.08,0.08,0.08,0.14,0.08,0.08,0.08,0.14,0.24,0.08,0.08,0.08,0.14,0.08,0.08,0.08,0.14,0.24,0.08,0.08,0.08,0.14,0.08,0.08,0.08,0.14,0.18,0.14,0.08,0.08,0.08,0.14,0.14,0.08,0.08
0.2524,0.077133,0.077133,0.077133,0.1424,0.077133,0.077133,0.077133,0.1424,0.2524,0.077133,0.077133,0.077133,0.1424,0.077133,0.077133,0.077133,0.1424,0.2524,0.077133,0.077133,0.077133,0.1424,0.077133,0.077133,0.077133,0.1424,0.18713,0.1424,0.077133,0.077133,0.077133,0.1424,0.1424,0.077133,0.077133
0.26471,0.074311,0.074311,0.074311,0.14471,0.074311,0.074311,0.074311,0.14471,0.26471,0.074311,0.074311,0.074311,0.14471,0.074311,0.074311,0.074311,0.14471,0.26471,0.074311,0.074311,0.074311,0.14471,0.074311,0.074311,0.074311,0.14471,0.19431,0.14471,0.074311,0.074311,0.074311,0.14471,0.14471,0.074311,0.074311
0.27693,0.071533,0.071533,0.071533,0.14693,0.071533,0.071533,0.071533,0.14693,0.27693,0.071533,0.071533,0.071533,0.14693,0.071533,0.071533,0.071533,0.14693,0.27693,0.071533,0.071533,0.071533,0.14693,0.071533,0.071533,0.071533,0.14693,0.20153,0.14693,0.071533,0.071533,0.071533,0.14693,0.14693,0.071533,0.071533
0.28907,0.0688,0.0688,0.0688,0.14907,0.0688,0.0688,0.0688,0.14907,0.28907,0.0688,0.0688,0.0688,0.14907,0.0688,0.0688,0.0688,0.14907,0.28907,0.0688,0.0688,0.0688,0.14907,0.0688,0.0688,0.0688,0.14907,0.2088,0.14907,0.0688,0.0688,0.0688,0.14907,0.14907,0.0688,0.0688
