0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111
0.13324,0.10671,0.10671,0.10671,0.11324,0.10671,0.10671,0.10671,0.11324,0.13324,0.10671,0.10671,0.10671,0.11324,0.10671,0.10671,0.10671,0.11324,0.13324,0.10671,0.10671,0.10671,0.11324,0.10671,0.10671,0.10671,0.11324,0.12671,0.11324,0.10671,0.10671,0.10671,0.11324,0.11324,0.10671,0.10671
0.1552,0.1024,0.1024,0.1024,0.1152,0.1024,0.1024,0.1024,0.1152,0.1552,0.1024,0.1024,0.1024,0.1152,0.1024,0.1024,0.1024,0.1152,0.1552,0.1024,0.1024,0.1024,0.1152,0.1024,0.1024,0.1024,0.1152,0.1424,0.1152,0.1024,0.1024,0.1024,0.1152,0.1152,0.1024,0.1024
0.17698,0.098178,0.098178,0.098178,0.11698,0.098178,0.098178,0.098178,0.11698,0.17698,0.098178,0.098178,0.098178,0.11698,0.098178,0.098178,0.098178,0.11698,0.17698,0.098178,0.098178,0.098178,0.11698,0.098178,0.098178,0.098178,0.11698,0.15818,0.11698,0.098178,0.098178,0.098178,0.11698,0.11698,0.098178,0.098178
0.19858,0.094044,0.094044,0.094044,0.11858,0.094044,0.094044,0.094044,0.11858,0.19858,0.094044,0.094044,0.094044,0.11858,0.094044,0.094044,0.094044,0.11858,0.19858,0.094044,0.094044,0.094044,0.11858,0.094044,0.094044,0.094044,0.11858,0.17404,0.11858,0.094044,0.094044,0.094044,0.11858,0.11858,0.094044,0.094044
0.22,0.09,0.09,0.09,0.12,0.09,0.09,0.09,0.12,0.22,0.09,0.09,0.09,0.12,0.09,0.09,0.09,0.12,0.22,0.09,0.09,0.09,0.12,0.09,0.09,0.09,0.12,0.19,0.12,0.09,0.09,0.09,0.12,0.12,0.09,0.09
0.24124,0.086044,0.086044,0.086044,0.12124,0.086044,0.086044,0.086044,0.12124,0.24124,0.086044,0.086044,0.086044,0.12124,0.086044,0.086044,0.086044,0.12124,0.24124,0.086044,0.086044,0.086044,0.12124,0.086044,0.086044,0.086044,0.12124,0.20604,0.12124,0.086044,0.086044,0.086044,0.12124,0.12124,0.086044,0.086044
0.26231,0.082178,0.082178,0.082178,0.12231,0.082178,0.082178,0.082178,0.12231,0.26231,0.082178,0.082178,0.082178,0.12231,0.082178,0.082178,0.082178,0.12231,0.26231,0.082178,0.082178,0.082178,0.12231,0.082178,0.082178,0.082178,0.12231,0.22218,0.12231,0.082178,0.082178,0.082178,0.12231,0.12231,0.082178,0.082178
0.2832,0.0784,0.0784,0.0784,0.1232,0.0784,0.0784,0.0784,0.1232,0.2832,0.0784,0.0784,0.0784,0.1232,0.0784,0.0784,0.0784,0.1232,0.2832,0.0784,0.0784,0.0784,0.1232,0.0784,0.0784,0.0784,0.1232,0.2384,0.1232,0.0784,0.0784,0.0784,0.1232,0.1232,0.0784,0.0784
0.30391,0.074711,0.074711,0.074711,0.12391,0.074711,0.074711,0.074711,0.12391,0.30391,0.074711,0.074711,0.074711,0.12391,0.074711,0.074711,0.074711,0.12391,0.30391,0.074711,0.074711,0.074711,0.12391,0.074711,0.074711,0.074711,0.12391,0.25471,0.12391,0.074711,0.074711,0.074711,0.12391,0.12391,0.074711,0.074711
