0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111
0.12882,0.10726,0.10726,0.10726,0.11382,0.10726,0.10726,0.10726,0.11382,0.12882,0.10726,0.10726,0.10726,0.11382,0.10726,0.10726,0.10726,0.11382,0.12882,0.10726,0.10726,0.10726,0.11382,0.10726,0.10726,0.10726,0.11382,0.12226,0.11382,0.10726,0.10726,0.10726,0.11382,0.11382,0.10726,0.10726
0.1464,0.10347,0.10347,0.10347,0.1164,0.10347,0.10347,0.10347,0.1164,0.1464,0.10347,0.10347,0.10347,0.1164,0.10347,0.10347,0.10347,0.1164,0.1464,0.10347,0.10347,0.10347,0.1164,0.10347,0.10347,0.10347,0.1164,0.13347,0.1164,0.10347,0.10347,0.10347,0.1164,0.1164,0.10347,0.10347
0.16384,0.099744,0.099744,0.099744,0.11884,0.099744,0.099744,0.099744,0.11884,0.16384,0.099744,0.099744,0.099744,0.11884,0.099744,0.099744,0.099744,0.11884,0.16384,0.099744,0.099744,0.099744,0.11884,0.099744,0.099744,0.099744,0.11884,0.14474,0.11884,0.099744,0.099744,0.099744,0.11884,0.11884,0.099744,0.099744
0.18116,0.096089,0.096089,0.096089,0.12116,0.096089,0.096089,0.096089,0.12116,0.18116,0.096089,0.096089,0.096089,0.12116,0.096089,0.096089,0.096089,0.12116,0.18116,0.096089,0.096089,0.096089,0.12116,0.096089,0.096089,0.096089,0.12116,0.15609,0.12116,0.096089,0.096089,0.096089,0.12116,0.12116,0.096089,0.096089
0.19833,0.0925,0.0925,0.0925,0.12333,0.0925,0.0925,0.0925,0.12333,0.19833,0.0925,0.0925,0.0925,0.12333,0.0925,0.0925,0.0925,0.12333,0.19833,0.0925,0.0925,0.0925,0.12333,0.0925,0.0925,0.0925,0.12333,0.1675,0.12333,0.0925,0.0925,0.0925,0.12333,0.12333,0.0925,0.0925
0.21538,0.088978,0.088978,0.088978,0.12538,0.088978,0.088978,0.088978,0.12538,0.21538,0.088978,0.088978,0.088978,0.12538,0.088978,0.088978,0.088978,0.12538,0.21538,0.088978,0.088978,0.088978,0.12538,0.088978,0.088978,0.088978,0.12538,0.17898,0.12538,0.088978,0.088978,0.088978,0.12538,0.12538,0.088978,0.088978
0.23229,0.085522,0.085522,0.085522,0.12729,0.085522,0.085522,0.085522,0.12729,0.23229,0.085522,0.085522,0.085522,0.12729,0.085522,0.085522,0.085522,0.12729,0.23229,0.085522,0.085522,0.085522,0.12729,0.085522,0.085522,0.085522,0.12729,0.19052,0.12729,0.085522,0.085522,0.085522,0.12729,0.12729,0.085522,0.085522
0.24907,0.082133,0.082133,0.082133,0.12907,0.082133,0.082133,0.082133,0.12907,0.24907,0.082133,0.082133,0.082133,0.12907,0.082133,0.082133,0.082133,0.12907,0.24907,0.082133,0.082133,0.082133,0.12907,0.082133,0.082133,0.082133,0.12907,0.20213,0.12907,0.082133,0.082133,0.082133,0.12907,0.12907,0.082133,0.082133
0.26571,0.078811,0.078811,0.078811,0.13071,0.078811,0.078811,0.078811,0.13071,0.26571,0.078811,0.078811,0.078811,0.13071,0.078811,0.078811,0.078811,0.13071,0.26571,0.078811,0.078811,0.078811,0.13071,0.078811,0.078811,0.078811,0.13071,0.21381,0.13071,0.078811,0.078811,0.078811,0.13071,0.13071,0.078811,0.078811
0.28222,0.075556,0.075556,0.075556,0.13222,0.075556,0.075556,0.075556,0.13222,0.28222,0.075556,0.075556,0.075556,0.13222,0.075556,0.075556,0.075556,0.13222,0.28222,0.075556,0.075556,0.075556,0.13222,0.075556,0.075556,0.075556,0.13222,0.22556,0.13222,0.075556,0.075556,0.075556,0.13222,0.13222,0.075556,0.075556
0.2986,0.072367,0.072367,0.072367,0.1336,0.072367,0.072367,0.072367,0.1336,0.2986,0.072367,0.072367,0.072367,0.1336,0.072367,0.072367,0.072367,0.1336,0.2986,0.072367,0.072367,0.072367,0.1336,0.072367,0.072367,0.072367,0.1336,0.23737,0.1336,0.072367,0.072367,0.072367,0.1336,0.1336,0.072367,0.072367
