0.23944,0.071944,0.071944,0.071944,0.16444,0.071944,0.071944,0.071944,0.16444,0.23944,0.071944,0.071944,0.071944,0.16444,0.071944,0.071944,0.071944,0.16444,0.23944,0.071944,0.071944,0.071944,0.16444,0.071944,0.071944,0.071944,0.16444,0.14694,0.16444,0.071944,0.071944,0.071944,0.16444,0.16444,0.071944,0.071944
0.24764,0.069511,0.069511,0.069511,0.16764,0.069511,0.069511,0.069511,0.16764,0.24764,0.069511,0.069511,0.069511,0.16764,0.069511,0.069511,0.069511,0.16764,0.24764,0.069511,0.069511,0.069511,0.16764,0.069511,0.069511,0.069511,0.16764,0.14951,0.16764,0.069511,0.069511,0.069511,0.16764,0.16764,0.069511,0.069511
0.2558,0.0671,0.0671,0.0671,0.1708,0.0671,0.0671,0.0671,0.1708,0.2558,0.0671,0.0671,0.0671,0.1708,0.0671,0.0671,0.0671,0.1708,0.2558,0.0671,0.0671,0.0671,0.1708,0.0671,0.0671,0.0671,0.1708,0.1521,0.1708,0.0671,0.0671,0.0671,0.1708,0.1708,0.0671,0.0671
0.26391,0.064711,0.064711,0.064711,0.17391,0.064711,0.064711,0.064711,0.17391,0.26391,0.064711,0.064711,0.064711,0.17391,0.064711,0.064711,0.064711,0.17391,0.26391,0.064711,0.064711,0.064711,0.17391,0.064711,0.064711,0.064711,0.17391,0.15471,0.17391,0.064711,0.064711,0.064711,0.17391,0.17391,0.064711,0.064711
0.27198,0.062344,0.062344,0.062344,0.17698,0.062344,0.062344,0.062344,0.17698,0.27198,0.062344,0.062344,0.062344,0.17698,0.062344,0.062344,0.062344,0.17698,0.27198,0.062344,0.062344,0.062344,0.17698,0.062344,0.062344,0.062344,0.17698,0.15734,0.17698,0.062344,0.062344,0.062344,0.17698,0.17698,0.062344,0.062344
0.28,0.06,0.06,0.06,0.18,0.06,0.06,0.06,0.18,0.28,0.06,0.06,0.06,0.18,0.06,0.06,0.06,0.18,0.28,0.06,0.06,0.06,0.18,0.06,0.06,0.06,0.18,0.16,0.18,0.06,0.06,0.06,0.18,0.18,0.06,0.06
0.28798,0.057678,0.057678,0.057678,0.18298,0.057678,0.057678,0.057678,0.18298,0.28798,0.057678,0.057678,0.057678,0.18298,0.057678,0.057678,0.057678,0.18298,0.28798,0.057678,0.057678,0.057678,0.18298,0.057678,0.057678,0.057678,0.18298,0.16268,0.18298,0.057678,0.057678,0.057678,0.18298,0.18298,0.057678,0.057678
0.29591,0.055378,0.055378,0.055378,0.18591,0.055378,0.055378,0.055378,0.18591,0.29591,0.055378,0.055378,0.055378,0.18591,0.055378,0.055378,0.055378,0.18591,0.29591,0.055378,0.055378,0.055378,0.18591,0.055378,0.055378,0.055378,0.18591,0.16538,0.18591,0.055378,0.055378,0.055378,0.18591,0.18591,0.055378,0.055378
0.3038,0.0531,0.0531,0.0531,0.1888,0.0531,0.0531,0.0531,0.1888,0.3038,0.0531,0.0531,0.0531,0.1888,0.0531,0.0531,0.0531,0.1888,0.3038,0.0531,0.0531,0.0531,0.1888,0.0531,0.0531,0.0531,0.1888,0.1681,0.1888,0.0531,0.0531,0.0531,0.1888,0.1888,0.0531,0.0531
0.31164,0.050844,0.050844,0.050844,0.19164,0.050844,0.050844,0.050844,0.19164,0.31164,0.050844,0.050844,0.050844,0.19164,0.050844,0.050844,0.050844,0.19164,0.31164,0.050844,0.050844,0.050844,0.19164,0.050844,0.050844,0.050844,0.19164,0.17084,0.19164,0.050844,0.050844,0.050844,0.19164,0.19164,0.050844,0.050844
0.31944,0.048611,0.048611,0.048611,0.19444,0.048611,0.048611,0.048611,0.19444,0.31944,0.048611,0.048611,0.048611,0.19444,0.048611,0.048611,0.048611,0.19444,0.31944,0.048611,0.048611,0.048611,0.19444,0.048611,0.048611,0.048611,0.19444,0.17361,0.19444,0.048611,0.048611,0.048611,0.19444,0.19444,0.048611,0.048611
0.31947,0.046933,0.046933,0.046933,0.19947,0.046933,0.046933,0.046933,0.19947,0.31947,0.046933,0.046933,0.046933,0.19947,0.046933,0.046933,0.046933,0.19947,0.31947,0.046933,0.046933,0.046933,0.19947,0.046933,0.046933,0.046933,0.19947,0.16693,0.19947,0.046933,0.046933,0.046933,0.19947,0.19947,0.046933,0.046933
0.31953,0.045233,0.045233,0.045233,0.20453,0.045233,0.045233,0.045233,0.20453,0.31953,0.045233,0.045233,0.045233,0.20453,0.045233,0.045233,0.045233,0.20453,0.31953,0.045233,0.045233,0.045233,0.20453,0.045233,0.045233,0.045233,0.20453,0.16023,0.20453,0.045233,0.045233,0.045233,0.20453,0.20453,0.045233,0.045233
0.31964,0.043511,0.043511,0.043511,0.20964,0.043511,0.043511,0.043511,0.20964,0.31964,0.043511,0.043511,0.043511,0.20964,0.043511,0.043511,0.043511,0.20964,0.31964,0.043511,0.043511,0.043511,0.20964,0.043511,0.043511,0.043511,0.20964,0.15351,0.20964,0.043511,0.043511,0.043511,0.20964,0.20964,0.043511,0.043511
0.3198,0.041767,0.041767,0.041767,0.2148,0.041767,0.041767,0.041767,0.2148,0.3198,0.041767,0.041767,0.041767,0.2148,0.041767,0.041767,0.041767,0.2148,0.3198,0.041767,0.041767,0.041767,0.2148,0.041767,0.041767,0.041767,0.2148,0.14677,0.2148,0.041767,0.041767,0.041767,0.2148,0.2148,0.041767,0.041767
0.32,0.04,0.04,0.04,0.22,0.04,0.04,0.04,0.22,0.32,0.04,0.04,0.04,0.22,0.04,0.04,0.04,0.22,0.32,0.04,0.04,0.04,0.22,0.04,0.04,0.04,0.22,0.14,0.22,0.04,0.04,0.04,0.22,0.22,0.04,0.04
0.32024,0.038211,0.038211,0.038211,0.22524,0.038211,0.038211,0.038211,0.22524,0.32024,0.038211,0.038211,0.038211,0.22524,0.038211,0.038211,0.038211,0.22524,0.32024,0.038211,0.038211,0.038211,0.22524,0.038211,0.038211,0.038211,0.22524,0.13321,0.22524,0.038211,0.038211,0.038211,0.22524,0.22524,0.038211,0.038211
0.32053,0.0364,0.0364,0.0364,0.23053,0.0364,0.0364,0.0364,0.23053,0.32053,0.0364,0.0364,0.0364,0.23053,0.0364,0.0364,0.0364,0.23053,0.32053,0.0364,0.0364,0.0364,0.23053,0.0364,0.0364,0.0364,0.23053,0.1264,0.23053,0.0364,0.0364,0.0364,0.23053,0.23053,0.0364,0.0364
0.32087,0.034567,0.034567,0.034567,0.23587,0.034567,0.034567,0.034567,0.23587,0.32087,0.034567,0.034567,0.034567,0.23587,0.034567,0.034567,0.034567,0.23587,0.32087,0.034567,0.034567,0.034567,0.23587,0.034567,0.034567,0.034567,0.23587,0.11957,0.23587,0.034567,0.034567,0.034567,0.23587,0.23587,0.034567,0.034567
0.32124,0.032711,0.032711,0.032711,0.24124,0.032711,0.032711,0.032711,0.24124,0.32124,0.032711,0.032711,0.032711,0.24124,0.032711,0.032711,0.032711,0.24124,0.32124,0.032711,0.032711,0.032711,0.24124,0.032711,0.032711,0.032711,0.24124,0.11271,0.24124,0.032711,0.032711,0.032711,0.24124,0.24124,0.032711,0.032711
0.32167,0.030833,0.030833,0.030833,0.24667,0.030833,0.030833,0.030833,0.24667,0.32167,0.030833,0.030833,0.030833,0.24667,0.030833,0.030833,0.030833,0.24667,0.32167,0.030833,0.030833,0.030833,0.24667,0.030833,0.030833,0.030833,0.24667,0.10583,0.24667,0.030833,0.030833,0.030833,0.24667,0.24667,0.030833,0.030833
0.32213,0.028933,0.028933,0.028933,0.25213,0.028933,0.028933,0.028933,0.25213,0.32213,0.028933,0.028933,0.028933,0.25213,0.028933,0.028933,0.028933,0.25213,0.32213,0.028933,0.028933,0.028933,0.25213,0.028933,0.028933,0.028933,0.25213,0.098933,0.25213,0.028933,0.028933,0.028933,0.25213,0.25213,0.028933,0.028933
0.32264,0.027011,0.027011,0.027011,0.25764,0.027011,0.027011,0.027011,0.25764,0.32264,0.027011,0.027011,0.027011,0.25764,0.027011,0.027011,0.027011,0.25764,0.32264,0.027011,0.027011,0.027011,0.25764,0.027011,0.027011,0.027011,0.25764,0.092011,0.25764,0.027011,0.027011,0.027011,0.25764,0.25764,0.027011,0.027011
0.3232,0.025067,0.025067,0.025067,0.2632,0.025067,0.025067,0.025067,0.2632,0.3232,0.025067,0.025067,0.025067,0.2632,0.025067,0.025067,0.025067,0.2632,0.3232,0.025067,0.025067,0.025067,0.2632,0.025067,0.025067,0.025067,0.2632,0.085067,0.2632,0.025067,0.025067,0.025067,0.2632,0.2632,0.025067,0.025067
0.3238,0.0231,0.0231,0.0231,0.2688,0.0231,0.0231,0.0231,0.2688,0.3238,0.0231,0.0231,0.0231,0.2688,0.0231,0.0231,0.0231,0.2688,0.3238,0.0231,0.0231,0.0231,0.2688,0.0231,0.0231,0.0231,0.2688,0.0781,0.2688,0.0231,0.0231,0.0231,0.2688,0.2688,0.0231,0.0231
0.32444,0.021111,0.021111,0.021111,0.27444,0.021111,0.021111,0.021111,0.27444,0.32444,0.021111,0.021111,0.021111,0.27444,0.021111,0.021111,0.021111,0.27444,0.32444,0.021111,0.021111,0.021111,0.27444,0.021111,0.021111,0.021111,0.27444,0.071111,0.27444,0.021111,0.021111,0.021111,0.27444,0.27444,0.021111,0.021111
0.32513,0.0191,0.0191,0.0191,0.28013,0.0191,0.0191,0.0191,0.28013,0.32513,0.0191,0.0191,0.0191,0.28013,0.0191,0.0191,0.0191,0.28013,0.32513,0.0191,0.0191,0.0191,0.28013,0.0191,0.0191,0.0191,0.28013,0.0641,0.28013,0.0191,0.0191,0.0191,0.28013,0.28013,0.0191,0.0191
0.32587,0.017067,0.017067,0.017067,0.28587,0.017067,0.017067,0.017067,0.28587,0.32587,0.017067,0.017067,0.017067,0.28587,0.017067,0.017067,0.017067,0.28587,0.32587,0.017067,0.017067,0.017067,0.28587,0.017067,0.017067,0.017067,0.28587,0.057067,0.28587,0.017067,0.017067,0.017067,0.28587,0.28587,0.017067,0.017067
0.32664,0.015011,0.015011,0.015011,0.29164,0.015011,0.015011,0.015011,0.29164,0.32664,0.015011,0.015011,0.015011,0.29164,0.015011,0.015011,0.015011,0.29164,0.32664,0.015011,0.015011,0.015011,0.29164,0.015011,0.015011,0.015011,0.29164,0.050011,0.29164,0.015011,0.015011,0.015011,0.29164,0.29164,0.015011,0.015011
0.32747,0.012933,0.012933,0.012933,0.29747,0.012933,0.012933,0.012933,0.29747,0.32747,0.012933,0.012933,0.012933,0.29747,0.012933,0.012933,0.012933,0.29747,0.32747,0.012933,0.012933,0.012933,0.29747,0.012933,0.012933,0.012933,0.29747,0.042933,0.29747,0.012933,0.012933,0.012933,0.29747,0.29747,0.012933,0.012933
0.32833,0.010833,0.010833,0.010833,0.30333,0.010833,0.010833,0.010833,0.30333,0.32833,0.010833,0.010833,0.010833,0.30333,0.010833,0.010833,0.010833,0.30333,0.32833,0.010833,0.010833,0.010833,0.30333,0.010833,0.010833,0.010833,0.30333,0.035833,0.30333,0.010833,0.010833,0.010833,0.30333,0.30333,0.010833,0.010833
0.32924,0.0087111,0.0087111,0.0087111,0.30924,0.0087111,0.0087111,0.0087111,0.30924,0.32924,0.0087111,0.0087111,0.0087111,0.30924,0.0087111,0.0087111,0.0087111,0.30924,0.32924,0.0087111,0.0087111,0.0087111,0.30924,0.0087111,0.0087111,0.0087111,0.30924,0.028711,0.30924,0.0087111,0.0087111,0.0087111,0.30924,0.30924,0.0087111,0.0087111
0.3302,0.0065667,0.0065667,0.0065667,0.3152,0.0065667,0.0065667,0.0065667,0.3152,0.3302,0.0065667,0.0065667,0.0065667,0.3152,0.0065667,0.0065667,0.0065667,0.3152,0.3302,0.0065667,0.0065667,0.0065667,0.3152,0.0065667,0.0065667,0.0065667,0.3152,0.021567,0.3152,0.0065667,0.0065667,0.0065667,0.3152,0.3152,0.0065667,0.0065667
0.3312,0.0044,0.0044,0.0044,0.3212,0.0044,0.0044,0.0044,0.3212,0.3312,0.0044,0.0044,0.0044,0.3212,0.0044,0.0044,0.0044,0.3212,0.3312,0.0044,0.0044,0.0044,0.3212,0.0044,0.0044,0.0044,0.3212,0.0144,0.3212,0.0044,0.0044,0.0044,0.3212,0.3212,0.0044,0.0044
0.33224,0.0022111,0.0022111,0.0022111,0.32724,0.0022111,0.0022111,0.0022111,0.32724,0.33224,0.0022111,0.0022111,0.0022111,0.32724,0.0022111,0.0022111,0.0022111,0.32724,0.33224,0.0022111,0.0022111,0.0022111,0.32724,0.0022111,0.0022111,0.0022111,0.32724,0.0072111,0.32724,0.0022111,0.0022111,0.0022111,0.32724,0.32724,0.0022111,0.0022111
0.33333,0,0,0,0.33333,0,0,0,0.33333,0.33333,0,0,0,0.33333,0,0,0,0.33333,0.33333,0,0,0,0.33333,0,0,0,0.33333,0,0.33333,0,0,0,0.33333,0.33333,0,0
