0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0392,0.0392,0.0392,0.0392,0.0392,0.0432,0.0432,0.0392,0.0392,0.0392,0.0392
0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0384,0.0384,0.0384,0.0384,0.0384,0.0464,0.0464,0.0384,0.0384,0.0384,0.0384
0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0376,0.0376,0.0376,0.0376,0.0376,0.0496,0.0496,0.0376,0.0376,0.0376,0.0376
0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0368,0.0368,0.0368,0.0368,0.0368,0.0528,0.0528,0.0368,0.0368,0.0368,0.0368
0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.036,0.036,0.036,0.036,0.036,0.056,0.056,0.036,0.036,0.036,0.036
0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0352,0.0352,0.0352,0.0352,0.0352,0.0592,0.0592,0.0352,0.0352,0.0352,0.0352
0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0344,0.0344,0.0344,0.0344,0.0344,0.0624,0.0624,0.0344,0.0344,0.0344,0.0344
0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0336,0.0336,0.0336,0.0336,0.0336,0.0656,0.0656,0.0336,0.0336,0.0336,0.0336
0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0328,0.0328,0.0328,0.0328,0.0328,0.0688,0.0688,0.0328,0.0328,0.0328,0.0328
