0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.25872,0.24377,0.24377,0.25372,0.25872,0.24377,0.24377,0.25372,0.25872,0.24377,0.24377,0.25372,0.24877,0.25372,0.25372,0.24377
0.2674,0.2376,0.2376,0.2574,0.2674,0.2376,0.2376,0.2574,0.2674,0.2376,0.2376,0.2574,0.2476,0.2574,0.2574,0.2376
0.27603,0.23147,0.23147,0.26103,0.27603,0.23147,0.23147,0.26103,0.27603,0.23147,0.23147,0.26103,0.24647,0.26103,0.26103,0.23147
0.2846,0.2254,0.2254,0.2646,0.2846,0.2254,0.2254,0.2646,0.2846,0.2254,0.2254,0.2646,0.2454,0.2646,0.2646,0.2254
0.29312,0.21937,0.21937,0.26813,0.29312,0.21937,0.21937,0.26813,0.29312,0.21937,0.21937,0.26813,0.24437,0.26813,0.26813,0.21937
0.3016,0.2134,0.2134,0.2716,0.3016,0.2134,0.2134,0.2716,0.3016,0.2134,0.2134,0.2716,0.2434,0.2716,0.2716,0.2134
0.31002,0.20747,0.20747,0.27503,0.31002,0.20747,0.20747,0.27503,0.31002,0.20747,0.20747,0.27503,0.24247,0.27503,0.27503,0.20747
0.3184,0.2016,0.2016,0.2784,0.3184,0.2016,0.2016,0.2784,0.3184,0.2016,0.2016,0.2784,0.2416,0.2784,0.2784,0.2016
0.32672,0.19578,0.19578,0.28173,0.32672,0.19578,0.19578,0.28173,0.32672,0.19578,0.19578,0.28173,0.24078,0.28173,0.28173,0.19578
0.335,0.19,0.19,0.285,0.335,0.19,0.19,0.285,0.335,0.19,0.19,0.285,0.24,0.285,0.285,0.19
0.34323,0.18428,0.18428,0.28823,0.34323,0.18428,0.18428,0.28823,0.34323,0.18428,0.18428,0.28823,0.23928,0.28823,0.28823,0.18428
0.3514,0.1786,0.1786,0.2914,0.3514,0.1786,0.1786,0.2914,0.3514,0.1786,0.1786,0.2914,0.2386,0.2914,0.2914,0.1786
0.35953,0.17298,0.17298,0.29453,0.35953,0.17298,0.17298,0.29453,0.35953,0.17298,0.17298,0.29453,0.23798,0.29453,0.29453,0.17298
0.3676,0.1674,0.1674,0.2976,0.3676,0.1674,0.1674,0.2976,0.3676,0.1674,0.1674,0.2976,0.2374,0.2976,0.2976,0.1674
0.37562,0.16187,0.16187,0.30062,0.37562,0.16187,0.16187,0.30062,0.37562,0.16187,0.16187,0.30062,0.23688,0.30062,0.30062,0.16187
0.3836,0.1564,0.1564,0.3036,0.3836,0.1564,0.1564,0.3036,0.3836,0.1564,0.1564,0.3036,0.2364,0.3036,0.3036,0.1564
0.39153,0.15097,0.15097,0.30652,0.39153,0.15097,0.15097,0.30652,0.39153,0.15097,0.15097,0.30652,0.23597,0.30652,0.30652,0.15097
0.3994,0.1456,0.1456,0.3094,0.3994,0.1456,0.1456,0.3094,0.3994,0.1456,0.1456,0.3094,0.2356,0.3094,0.3094,0.1456
0.40722,0.14028,0.14028,0.31222,0.40722,0.14028,0.14028,0.31222,0.40722,0.14028,0.14028,0.31222,0.23528,0.31222,0.31222,0.14028
0.415,0.135,0.135,0.315,0.415,0.135,0.135,0.315,0.415,0.135,0.135,0.315,0.235,0.315,0.315,0.135
0.42272,0.12978,0.12978,0.31772,0.42272,0.12978,0.12978,0.31772,0.42272,0.12978,0.12978,0.31772,0.23478,0.31772,0.31772,0.12978
0.4304,0.1246,0.1246,0.3204,0.4304,0.1246,0.1246,0.3204,0.4304,0.1246,0.1246,0.3204,0.2346,0.3204,0.3204,0.1246
0.43802,0.11948,0.11948,0.32303,0.43802,0.11948,0.11948,0.32303,0.43802,0.11948,0.11948,0.32303,0.23448,0.32303,0.32303,0.11948
0.4456,0.1144,0.1144,0.3256,0.4456,0.1144,0.1144,0.3256,0.4456,0.1144,0.1144,0.3256,0.2344,0.3256,0.3256,0.1144
0.45312,0.10938,0.10938,0.32812,0.45312,0.10938,0.10938,0.32812,0.45312,0.10938,0.10938,0.32812,0.23438,0.32812,0.32812,0.10938
0.4544,0.1056,0.1056,0.3344,0.4544,0.1056,0.1056,0.3344,0.4544,0.1056,0.1056,0.3344,0.2256,0.3344,0.3344,0.1056
0.45572,0.10177,0.10177,0.34073,0.45572,0.10177,0.10177,0.34073,0.45572,0.10177,0.10177,0.34073,0.21677,0.34073,0.34073,0.10177
0.4571,0.0979,0.0979,0.3471,0.4571,0.0979,0.0979,0.3471,0.4571,0.0979,0.0979,0.3471,0.2079,0.3471,0.3471,0.0979
0.45853,0.093975,0.093975,0.35353,0.45853,0.093975,0.093975,0.35353,0.45853,0.093975,0.093975,0.35353,0.19898,0.35353,0.35353,0.093975
0.46,0.09,0.09,0.36,0.46,0.09,0.09,0.36,0.46,0.09,0.09,0.36,0.19,0.36,0.36,0.09
0.46153,0.085975,0.085975,0.36653,0.46153,0.085975,0.085975,0.36653,0.46153,0.085975,0.085975,0.36653,0.18097,0.36653,0.36653,0.085975
0.4631,0.0819,0.0819,0.3731,0.4631,0.0819,0.0819,0.3731,0.4631,0.0819,0.0819,0.3731,0.1719,0.3731,0.3731,0.0819
0.46473,0.077775,0.077775,0.37973,0.46473,0.077775,0.077775,0.37973,0.46473,0.077775,0.077775,0.37973,0.16278,0.37973,0.37973,0.077775
0.4664,0.0736,0.0736,0.3864,0.4664,0.0736,0.0736,0.3864,0.4664,0.0736,0.0736,0.3864,0.1536,0.3864,0.3864,0.0736
0.46813,0.069375,0.069375,0.39313,0.46813,0.069375,0.069375,0.39313,0.46813,0.069375,0.069375,0.39313,0.14438,0.39313,0.39313,0.069375
0.4699,0.0651,0.0651,0.3999,0.4699,0.0651,0.0651,0.3999,0.4699,0.0651,0.0651,0.3999,0.1351,0.3999,0.3999,0.0651
0.47173,0.060775,0.060775,0.40673,0.47173,0.060775,0.060775,0.40673,0.47173,0.060775,0.060775,0.40673,0.12577,0.40673,0.40673,0.060775
0.4736,0.0564,0.0564,0.4136,0.4736,0.0564,0.0564,0.4136,0.4736,0.0564,0.0564,0.4136,0.1164,0.4136,0.4136,0.0564
0.47553,0.051975,0.051975,0.42053,0.47553,0.051975,0.051975,0.42053,0.47553,0.051975,0.051975,0.42053,0.10697,0.42053,0.42053,0.051975
0.4775,0.0475,0.0475,0.4275,0.4775,0.0475,0.0475,0.4275,0.4775,0.0475,0.0475,0.4275,0.0975,0.4275,0.4275,0.0475
0.47952,0.042975,0.042975,0.43452,0.47952,0.042975,0.042975,0.43452,0.47952,0.042975,0.042975,0.43452,0.087975,0.43452,0.43452,0.042975
0.4816,0.0384,0.0384,0.4416,0.4816,0.0384,0.0384,0.4416,0.4816,0.0384,0.0384,0.4416,0.0784,0.4416,0.4416,0.0384
0.48372,0.033775,0.033775,0.44872,0.48372,0.033775,0.033775,0.44872,0.48372,0.033775,0.033775,0.44872,0.068775,0.44872,0.44872,0.033775
0.4859,0.0291,0.0291,0.4559,0.4859,0.0291,0.0291,0.4559,0.4859,0.0291,0.0291,0.4559,0.0591,0.4559,0.4559,0.0291
0.48812,0.024375,0.024375,0.46312,0.48812,0.024375,0.024375,0.46312,0.48812,0.024375,0.024375,0.46312,0.049375,0.46312,0.46312,0.024375
0.4904,0.0196,0.0196,0.4704,0.4904,0.0196,0.0196,0.4704,0.4904,0.0196,0.0196,0.4704,0.0396,0.4704,0.4704,0.0196
0.49272,0.014775,0.014775,0.47772,0.49272,0.014775,0.014775,0.47772,0.49272,0.014775,0.014775,0.47772,0.029775,0.47772,0.47772,0.014775
