0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
0.032545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.032545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.032545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.030083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.017545,0.017545,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083,0.015083
0.0494,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.0494,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.0494,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.04455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.0194,0.0194,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455,0.01455
0.066189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.066189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.066189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.059027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.021189,0.021189,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027,0.014027
0.082913,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.082913,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.082913,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.073513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.022912,0.022912,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513,0.013513
0.09957,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.09957,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.09957,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.088008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.02457,0.02457,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008,0.013008
0.11616,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.11616,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.11616,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.10251,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.026162,0.026162,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513,0.012513
0.13269,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.13269,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.13269,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.11703,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.027689,0.027689,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027,0.012027
0.14915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.14915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.14915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.13155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.02915,0.02915,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155
0.16555,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.16555,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.16555,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.14608,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.030545,0.030545,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083,0.011083
