0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
0.080256,0.060331,0.060331,0.060331,0.060331,0.065256,0.060331,0.060331,0.060331,0.060331,0.065256,0.060331,0.060331,0.060331,0.060331,0.065256,0.080256,0.060331,0.060331,0.060331,0.060331,0.065256,0.060331,0.060331,0.060331,0.060331,0.065256,0.060331,0.060331,0.060331,0.060331,0.065256,0.080256,0.060331,0.060331,0.060331,0.060331,0.065256,0.060331,0.060331,0.060331,0.060331,0.065256,0.060331,0.060331,0.060331,0.060331,0.065256,0.075331,0.065256,0.060331,0.060331,0.060331,0.060331,0.065256,0.060331,0.060331,0.060331,0.060331,0.065256,0.065256,0.060331,0.060331,0.060331
0.0979,0.0582,0.0582,0.0582,0.0582,0.0679,0.0582,0.0582,0.0582,0.0582,0.0679,0.0582,0.0582,0.0582,0.0582,0.0679,0.0979,0.0582,0.0582,0.0582,0.0582,0.0679,0.0582,0.0582,0.0582,0.0582,0.0679,0.0582,0.0582,0.0582,0.0582,0.0679,0.0979,0.0582,0.0582,0.0582,0.0582,0.0679,0.0582,0.0582,0.0582,0.0582,0.0679,0.0582,0.0582,0.0582,0.0582,0.0679,0.0882,0.0679,0.0582,0.0582,0.0582,0.0582,0.0679,0.0582,0.0582,0.0582,0.0582,0.0679,0.0679,0.0582,0.0582,0.0582
0.11543,0.056106,0.056106,0.056106,0.056106,0.070431,0.056106,0.056106,0.056106,0.056106,0.070431,0.056106,0.056106,0.056106,0.056106,0.070431,0.11543,0.056106,0.056106,0.056106,0.056106,0.070431,0.056106,0.056106,0.056106,0.056106,0.070431,0.056106,0.056106,0.056106,0.056106,0.070431,0.11543,0.056106,0.056106,0.056106,0.056106,0.070431,0.056106,0.056106,0.056106,0.056106,0.070431,0.056106,0.056106,0.056106,0.056106,0.070431,0.10111,0.070431,0.056106,0.056106,0.056106,0.056106,0.070431,0.056106,0.056106,0.056106,0.056106,0.070431,0.070431,0.056106,0.056106,0.056106
0.13285,0.05405,0.05405,0.05405,0.05405,0.07285,0.05405,0.05405,0.05405,0.05405,0.07285,0.05405,0.05405,0.05405,0.05405,0.07285,0.13285,0.05405,0.05405,0.05405,0.05405,0.07285,0.05405,0.05405,0.05405,0.05405,0.07285,0.05405,0.05405,0.05405,0.05405,0.07285,0.13285,0.05405,0.05405,0.05405,0.05405,0.07285,0.05405,0.05405,0.05405,0.05405,0.07285,0.05405,0.05405,0.05405,0.05405,0.07285,0.11405,0.07285,0.05405,0.05405,0.05405,0.05405,0.07285,0.05405,0.05405,0.05405,0.05405,0.07285,0.07285,0.05405,0.05405,0.05405
0.15016,0.052031,0.052031,0.052031,0.052031,0.075156,0.052031,0.052031,0.052031,0.052031,0.075156,0.052031,0.052031,0.052031,0.052031,0.075156,0.15016,0.052031,0.052031,0.052031,0.052031,0.075156,0.052031,0.052031,0.052031,0.052031,0.075156,0.052031,0.052031,0.052031,0.052031,0.075156,0.15016,0.052031,0.052031,0.052031,0.052031,0.075156,0.052031,0.052031,0.052031,0.052031,0.075156,0.052031,0.052031,0.052031,0.052031,0.075156,0.12703,0.075156,0.052031,0.052031,0.052031,0.052031,0.075156,0.052031,0.052031,0.052031,0.052031,0.075156,0.075156,0.052031,0.052031,0.052031
0.16735,0.05005,0.05005,0.05005,0.05005,0.07735,0.05005,0.05005,0.05005,0.05005,0.07735,0.05005,0.05005,0.05005,0.05005,0.07735,0.16735,0.05005,0.05005,0.05005,0.05005,0.07735,0.05005,0.05005,0.05005,0.05005,0.07735,0.05005,0.05005,0.05005,0.05005,0.07735,0.16735,0.05005,0.05005,0.05005,0.05005,0.07735,0.05005,0.05005,0.05005,0.05005,0.07735,0.05005,0.05005,0.05005,0.05005,0.07735,0.14005,0.07735,0.05005,0.05005,0.05005,0.05005,0.07735,0.05005,0.05005,0.05005,0.05005,0.07735,0.07735,0.05005,0.05005,0.05005
0.18443,0.048106,0.048106,0.048106,0.048106,0.079431,0.048106,0.048106,0.048106,0.048106,0.079431,0.048106,0.048106,0.048106,0.048106,0.079431,0.18443,0.048106,0.048106,0.048106,0.048106,0.079431,0.048106,0.048106,0.048106,0.048106,0.079431,0.048106,0.048106,0.048106,0.048106,0.079431,0.18443,0.048106,0.048106,0.048106,0.048106,0.079431,0.048106,0.048106,0.048106,0.048106,0.079431,0.048106,0.048106,0.048106,0.048106,0.079431,0.15311,0.079431,0.048106,0.048106,0.048106,0.048106,0.079431,0.048106,0.048106,0.048106,0.048106,0.079431,0.079431,0.048106,0.048106,0.048106
0.2014,0.0462,0.0462,0.0462,0.0462,0.0814,0.0462,0.0462,0.0462,0.0462,0.0814,0.0462,0.0462,0.0462,0.0462,0.0814,0.2014,0.0462,0.0462,0.0462,0.0462,0.0814,0.0462,0.0462,0.0462,0.0462,0.0814,0.0462,0.0462,0.0462,0.0462,0.0814,0.2014,0.0462,0.0462,0.0462,0.0462,0.0814,0.0462,0.0462,0.0462,0.0462,0.0814,0.0462,0.0462,0.0462,0.0462,0.0814,0.1662,0.0814,0.0462,0.0462,0.0462,0.0462,0.0814,0.0462,0.0462,0.0462,0.0462,0.0814,0.0814,0.0462,0.0462,0.0462
0.21826,0.044331,0.044331,0.044331,0.044331,0.083256,0.044331,0.044331,0.044331,0.044331,0.083256,0.044331,0.044331,0.044331,0.044331,0.083256,0.21826,0.044331,0.044331,0.044331,0.044331,0.083256,0.044331,0.044331,0.044331,0.044331,0.083256,0.044331,0.044331,0.044331,0.044331,0.083256,0.21826,0.044331,0.044331,0.044331,0.044331,0.083256,0.044331,0.044331,0.044331,0.044331,0.083256,0.044331,0.044331,0.044331,0.044331,0.083256,0.17933,0.083256,0.044331,0.044331,0.044331,0.044331,0.083256,0.044331,0.044331,0.044331,0.044331,0.083256,0.083256,0.044331,0.044331,0.044331
