0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
0.062336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.062336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.062336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.058416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.038416,0.038416,0.038416,0.038416,0.038416,0.042336,0.042336,0.038416,0.038416,0.038416,0.038416
0.084544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.084544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.084544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.076864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.036864,0.036864,0.036864,0.036864,0.036864,0.044544,0.044544,0.036864,0.036864,0.036864,0.036864
0.10662,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.10662,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.10662,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.095344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.035344,0.035344,0.035344,0.035344,0.035344,0.046624,0.046624,0.035344,0.035344,0.035344,0.035344
0.12858,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.12858,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.12858,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.11386,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.033856,0.033856,0.033856,0.033856,0.033856,0.048576,0.048576,0.033856,0.033856,0.033856,0.033856
0.1504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.1504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.1504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.1324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0324,0.0324,0.0324,0.0324,0.0324,0.0504,0.0504,0.0324,0.0324,0.0324,0.0324
0.1721,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.1721,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.1721,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.15098,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.030976,0.030976,0.030976,0.030976,0.030976,0.052096,0.052096,0.030976,0.030976,0.030976,0.030976
0.19366,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.19366,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.19366,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.16958,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.029584,0.029584,0.029584,0.029584,0.029584,0.053664,0.053664,0.029584,0.029584,0.029584,0.029584
0.2151,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.2151,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.2151,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.18822,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.028224,0.028224,0.028224,0.028224,0.028224,0.055104,0.055104,0.028224,0.028224,0.028224,0.028224
0.23642,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.23642,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.23642,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.2069,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.026896,0.026896,0.026896,0.026896,0.026896,0.056416,0.056416,0.026896,0.026896,0.026896,0.026896
