-0,0.017591
-0,0.017425
-0,0.017299
-0,0.017343
-0,0.01734
-0,0.017417
-0,0.017595
-0,0.017349
-0,0.01746
-0,0.017324
-0,0.018135
-0,0.018471
-0,0.018915
-0,0.019002
-0,0.019525
-0,0.019696
-0,0.020413
-0,0.020948
-0,0.02118
-0,0.021435
-0,0.023559
-0,0.024362
-0,0.024444
-0,0.026726
-0,0.026312
3.0446e-11,0.032084
0.0104,0.025544
0.0216,0.028599
0.0336,0.032651
0.0464,0.023152
0.06,0.022948
0.0744,0.023573
0.0896,0.021606
0.1056,0.022977
0.1224,0.022688
0.14,0.022585
0.1584,0.021941
0.1776,0.021494
0.1976,0.019572
0.2184,0.019093
0.24,0.018715
0.2624,0.018259
0.2856,0.018093
0.3096,0.018046
0.3344,0.018108
0.36,0.018126
0.3864,0.0254
0.4136,0.023187
0.4416,0.019464
0.4704,0.018239
0.5,0.019303
