-0,0.23744
-0,0.24464
-0,0.23522
-0,0.23882
-0,0.23465
-0,0.22863
-0,0.2321
-0,0.25776
-0,0.27107
-0,0.28692
-0,0.29791
-0,0.32345
-0,0.37507
-0,0.40732
-0,0.41448
-0,0.44337
-0,0.42776
-0,0.4597
-0,0.54252
-0,0.57771
-0,0.60435
-0,0.78033
-0,0.84614
-0,0.83228
-0,0.91769
-0,2.8338
0.015208,0.91868
0.0308,0.88278
0.0468,0.69643
0.063196,0.63497
0.08,0.57873
0.0972,0.5171
0.1148,0.47684
0.1328,0.4511
0.15121,0.47241
0.17,0.44663
0.1892,0.44754
0.20879,0.42587
0.22879,0.43068
0.2492,0.40307
0.27,0.39408
0.29121,0.38001
0.3128,0.36402
0.33481,0.35731
0.3572,0.35262
0.38,0.37358
0.40319,0.36742
0.42679,0.36021
0.4508,0.37303
0.4752,0.3716
0.50001,0.38686
