-0,0.017557
-0,0.017583
-0,0.017398
-0,0.017223
-0,0.017369
-0,0.017511
-0,0.017402
-0,0.017311
-0,0.01724
-0,0.017538
-0,0.01756
-0,0.017452
-0,0.017457
-0,0.017461
-0,0.017439
-0,0.017383
-0,0.017395
-0,0.017448
-0,0.017483
-0,0.017483
-0,0.017451
-0,0.017465
-0,0.017413
-0,0.017547
-0,0.017368
-0,0.017405
0.02,0.017573
0.04,0.017528
0.06,0.017468
0.08,0.01852
0.1,0.018903
0.12,0.017738
0.14,0.018418
0.16,0.017636
0.18,0.017423
0.2,0.017418
0.22,0.017461
0.24,0.017482
0.26,0.017506
0.28,0.017296
0.3,0.01739
0.32,0.017299
0.34,0.017413
0.36,0.017375
0.38,0.017391
0.4,0.017282
0.42,0.017398
0.44,0.017363
0.46,0.017444
0.48,0.017355
0.5,0.017345
