-0,0.025491
-0,0.021904
-0,0.019433
-0,0.019652
-0,0.020306
-0,0.019468
-0,0.021167
-0,0.018726
-0,0.02036
-0,0.02097
-0,0.019179
-0,0.020149
-0,0.021173
-0,0.018981
-0,0.02089
-0,0.020467
-0,0.020524
-0,0.02111
-0,0.019546
-0,0.020441
-0,0.021104
-0,0.021819
-0,0.024033
-0,0.022464
-0,0.026105
2.1489e-09,0.080891
0.0152,0.022652
0.0308,0.022712
0.0468,0.02235
0.0632,0.022703
0.08,0.022706
0.0972,0.02937
0.1148,0.03076
0.1328,0.029854
0.1512,0.024908
0.17,0.030151
0.1892,0.025509
0.2088,0.021425
0.2288,0.019644
0.2492,0.020627
0.27,0.019049
0.2912,0.021544
0.3128,0.017841
0.3348,0.019172
0.3572,0.01916
0.38,0.019369
0.4032,0.019288
0.4268,0.020496
0.4508,0.020203
0.4752,0.023013
0.5,0.019884
