-0,1.188
-0,1.1611
-0,1.1754
-0,1.592
-0,2.8664
-0,2.7749
-0,3.6379
-0,3.8479
-0,3.9821
-0,4.0789
-0,3.0715
-0,3.6778
-0,4.5347
-0,3.9859
-0,4.1648
-0,4.306
-0,4.2977
-0,4.3985
-0,4.4402
-0,4.5546
-0,4.595
-0,4.8796
-0,7.0459
-0,8.5183
-0,10.275
1.7697e-07,60.907
0.0104,8.9427
0.0216,5.878
0.0336,5.7516
0.0464,5.134
0.06,4.9104
0.0744,4.7718
0.0896,5.1253
0.1056,5.0658
0.1224,4.8722
0.14,4.6603
0.1584,4.3313
0.1776,4.4563
0.1976,4.3368
0.2184,4.5082
0.24,3.798
0.2624,3.5798
0.2856,3.3456
0.3096,3.1135
0.3344,2.8999
0.36,2.7584
0.3864,2.4544
0.4136,2.3993
0.4416,2.399
0.4704,2.3895
0.5,2.492
