-0,0.08959
-0,0.072982
-0,0.072632
-0,0.072981
-0,0.072387
-0,0.074458
-0,0.074717
-0,0.072887
-0,0.075456
-0,0.076914
-0,0.078405
-0,0.080822
-0,0.083656
-0,0.086958
-0,0.087872
-0,0.09404
-0,0.096708
-0,0.10062
-0,0.1124
-0,0.12132
-0,0.11764
-0,0.124
-0,0.17277
-0,0.16013
-0,0.19562
-0,0.81925
0.0152,0.16826
0.030809,0.14814
0.0468,0.13162
0.063199,0.12787
0.08,0.12355
0.097199,0.1252
0.1148,0.12617
0.1328,0.11482
0.1512,0.11136
0.17,0.10722
0.1892,0.10556
0.2088,0.10611
0.2288,0.11174
0.24921,0.11016
0.27,0.10227
0.2912,0.096288
0.3128,0.096747
0.3348,0.11902
0.3572,0.098686
0.38001,0.10284
0.4032,0.10037
0.4268,0.10464
0.4508,0.10056
0.4752,0.10264
0.5,0.10194
