-0,0.072648
-0,0.07309
-0,0.074653
-0,0.078008
-0,0.077621
-0,0.079205
-0,0.078602
-0,0.081936
-0,0.084949
-0,0.086358
-0,0.094065
-0,0.098553
-0,0.10723
-0,0.10327
-0,0.10803
-0,0.1125
-0,0.10861
-0,0.12202
-0,0.14608
-0,0.15873
-0,0.17097
-0,0.19954
-0,0.21553
-0,0.22368
-0,0.24107
1.2798e-08,0.8615
0.0104,0.23875
0.0216,0.20328
0.0336,0.16428
0.0464,0.15086
0.06,0.14237
0.074396,0.13639
0.0896,0.13388
0.10561,0.1325
0.1224,0.13139
0.13999,0.12993
0.1584,0.12293
0.17759,0.11462
0.1976,0.11525
0.21839,0.10646
0.24,0.1111
0.26239,0.10796
0.2856,0.10982
0.30961,0.10495
0.3344,0.102
0.36001,0.097713
0.3864,0.099068
0.41359,0.098692
0.4416,0.10165
0.47039,0.10056
0.5,0.10464
