-0,0.58356
-0,0.57153
-0,0.57955
-0,0.58211
-0,0.588
-0,0.61264
-0,0.73917
-0,0.77537
-0,0.93821
-0,1.1779
-0,1.2619
-0,1.2619
-0,1.2259
-0,1.2867
-0,1.4817
-0,1.5964
-0,1.7337
-0,1.8571
-0,1.9373
-0,2.0741
-0,2.1551
-0,2.2448
-0,2.3122
-0,2.4748
-0,2.7957
-0,13.221
0.0152,2.636
0.0308,2.2847
0.046802,2.138
0.0632,2.1365
0.08,2.2767
0.097196,2.0808
0.1148,1.9744
0.1328,1.958
0.1512,1.8764
0.17,1.7527
0.1892,1.57
0.2088,1.4687
0.2288,1.4101
0.2492,1.2884
0.27,1.2569
0.2912,1.1526
0.3128,1.0921
0.3348,1.0488
0.35719,1.0161
0.38,1.046
0.4032,1.0361
0.42678,1.0472
0.45079,1.0323
0.47518,1.0368
0.5,1.0696
