-0,0.24452
-0,0.23779
-0,0.2375
-0,0.23033
-0,0.23411
-0,0.24711
-0,0.26278
-0,0.33041
-0,0.28057
-0,0.36037
-0,0.28715
-0,0.36004
-0,0.39178
-0,0.39542
-0,0.42274
-0,0.50358
-0,0.43182
-0,0.47468
-0,0.58557
-0,0.59945
-0,0.62586
-0,0.78138
-0,0.82875
-0,0.79404
-0,0.92671
-0,2.772
0.015208,0.99108
0.0308,0.90982
0.0468,0.73875
0.063196,0.7275
0.08,0.61254
0.0972,0.56233
0.1148,0.52564
0.1328,0.46424
0.15121,0.45232
0.17,0.44513
0.1892,0.43375
0.20879,0.42845
0.22879,0.42005
0.2492,0.40368
0.27,0.39093
0.29121,0.37209
0.3128,0.36517
0.33481,0.3658
0.3572,0.36425
0.38,0.35757
0.40319,0.36291
0.42679,0.36156
0.4508,0.36916
0.4752,0.37031
0.50001,0.37151
