-0,0.25377
-0,0.2423
-0,0.24413
-0,0.23747
-0,0.23914
-0,0.23764
-0,0.25221
-0,0.24005
-0,0.24098
-0,0.24287
-0,0.2303
-0,0.26807
-0,0.25408
-0,0.25957
-0,0.28997
-0,0.2592
-0,0.27146
-0,0.26056
-0,0.27821
-0,0.27052
-0,0.28768
-0,0.29332
-0,0.28944
-0,0.3108
-0,0.42827
-0,0.99936
0.020007,0.55179
0.040002,0.47924
0.060018,0.40771
0.079983,0.37473
0.099999,0.36371
0.11999,0.35955
0.14001,0.38128
0.15999,0.3559
0.17999,0.39205
0.2,0.35992
0.22001,0.3967
0.24001,0.34887
0.25999,0.36159
0.28,0.36324
0.3,0.367
0.32001,0.37576
0.33999,0.36663
0.35999,0.37353
0.38,0.38573
0.40001,0.39064
0.42001,0.37437
0.43999,0.38446
0.46,0.38476
0.48,0.39792
0.50001,0.37782
