-0,0.07372
-0,0.072787
-0,0.07587
-0,0.071255
-0,0.073413
-0,0.07291
-0,0.078737
-0,0.078646
-0,0.078792
-0,0.082383
-0,0.082481
-0,0.084165
-0,0.083252
-0,0.086352
-0,0.087598
-0,0.09741
-0,0.098393
-0,0.099787
-0,0.11291
-0,0.11958
-0,0.12414
-0,0.12626
-0,0.15205
-0,0.16765
-0,0.19469
-0,0.83595
0.0152,0.16787
0.030809,0.14446
0.0468,0.13983
0.063199,0.13132
0.08,0.12986
0.097199,0.12771
0.1148,0.12372
0.1328,0.11469
0.1512,0.11596
0.17,0.1101
0.1892,0.11032
0.2088,0.11057
0.2288,0.11011
0.24921,0.10938
0.27,0.10641
0.2912,0.098479
0.3128,0.10088
0.3348,0.099862
0.3572,0.10116
0.38001,0.1028
0.4032,0.10369
0.4268,0.10465
0.4508,0.10396
0.4752,0.10633
0.5,0.10274
