-0,1.191
-0,1.1771
-0,1.182
-0,1.1703
-0,1.3962
-0,1.6232
-0,2.4471
-0,2.9272
-0,2.9377
-0,2.8479
-0,3.0869
-0,3.4225
-0,3.7677
-0,3.9999
-0,5.3041
-0,4.4475
-0,5.3898
-0,5.5992
-0,5.4359
-0,5.1284
-0,5.4289
-0,5.778
-0,6.3845
-0,6.551
-0,10.383
2.4318e-07,70.565
0.0152,7.7989
0.0308,7.0133
0.0468,6.3484
0.0632,6.1997
0.08,5.1583
0.0972,4.9648
0.1148,4.9688
0.1328,4.9325
0.1512,4.9671
0.17,4.6552
0.1892,4.7339
0.2088,4.6676
0.2288,4.2466
0.2492,3.7801
0.27,3.468
0.2912,3.195
0.3128,3.0102
0.3348,2.7395
0.3572,2.5835
0.38,2.4519
0.4032,2.4476
0.4268,2.4091
0.4508,2.4047
0.4752,2.4263
0.5,2.4461
