-0,0.61712
-0,0.58208
-0,0.58796
-0,0.5823
-0,0.58435
-0,0.58165
-0,0.57878
-0,0.58862
-0,0.57933
-0,0.5826
-0,0.58418
-0,0.61719
-0,0.65885
-0,0.67139
-0,0.67292
-0,0.67748
-0,0.67739
-0,0.68705
-0,0.71275
-0,0.77889
-0,0.76542
-0,0.76809
-0,0.82367
-0,0.99427
-0,1.4583
-0,5.27
0.02,1.5535
0.040002,1.6353
0.06,1.3059
0.079998,1.1959
0.1,1.2053
0.12,1.1311
0.14,1.0221
0.16,1.0281
0.18,1.0437
0.2,1.0405
0.22,1.0557
0.24,1.0568
0.26,1.0631
0.28001,1.0779
0.30002,1.0866
0.31999,1.0791
0.34,1.0731
0.36001,1.0752
0.38002,1.1032
0.39999,1.0709
0.42,1.0623
0.44001,1.0768
0.45998,1.0692
0.47999,1.0859
0.5,1.0759
